candidate_id,job_id,match_score,skill_match,exp_match,edu_match,loc_match,field_match
854,259,0.385,0.0,1.0,0.35,0.4,0.6
117,234,0.758,0.463,1.0,1.0,1.0,1.0
847,579,0.703,0.474,1.0,1.0,0.4,1.0
318,382,0.657,0.516,1.0,0.35,0.4,1.0
1155,785,0.51,0.0,1.0,1.0,1.0,0.6
366,122,0.702,0.338,1.0,1.0,1.0,1.0
1341,2,0.445,0.0,1.0,0.35,1.0,0.6
157,691,0.51,0.0,1.0,1.0,1.0,0.6
94,860,0.515,0.504,0.5,0.233,0.4,1.0
1481,148,0.788,0.647,1.0,0.467,1.0,1.0
1021,903,0.707,0.348,1.0,1.0,1.0,1.0
403,387,0.802,0.559,1.0,1.0,1.0,1.0
839,685,0.385,0.0,1.0,0.35,0.4,0.6
1195,627,0.64,0.333,1.0,1.0,0.4,1.0
6,258,0.677,0.416,1.0,1.0,0.4,1.0
1370,983,0.575,0.189,1.0,1.0,0.4,1.0
982,770,0.45,0.0,1.0,1.0,0.4,0.6
1359,74,0.68,0.527,1.0,0.525,0.4,1.0
1349,953,0.77,0.488,1.0,1.0,1.0,1.0
915,496,0.5,0.112,1.0,1.0,0.4,0.6
67,105,0.45,0.0,1.0,1.0,0.4,0.6
764,937,0.706,0.453,1.0,0.525,1.0,1.0
1201,294,0.709,0.354,1.0,1.0,1.0,1.0
261,904,0.45,0.0,1.0,1.0,0.4,0.6
1020,35,0.667,0.378,1.0,0.467,1.0,1.0
241,920,0.47,0.149,1.0,0.525,0.4,0.6
1171,773,0.731,0.548,1.0,0.35,1.0,1.0
457,552,0.746,0.436,1.0,1.0,1.0,1.0
1173,33,0.625,0.471,1.0,0.233,0.4,1.0
775,129,0.868,0.707,1.0,1.0,1.0,1.0
493,943,0.529,0.365,0.5,1.0,0.4,1.0
517,970,0.82,0.6,1.0,1.0,1.0,1.0
1236,175,0.385,0.0,0.5,1.0,1.0,0.6
1304,478,0.757,0.593,1.0,1.0,0.4,1.0
293,259,0.597,0.289,1.0,0.175,1.0,1.0
1235,1000,0.689,0.572,1.0,0.42,0.4,1.0
1069,815,0.773,0.64,1.0,0.35,1.0,1.0
882,243,0.715,0.5,1.0,1.0,0.4,1.0
902,238,0.727,0.632,1.0,0.525,0.4,1.0
396,697,0.73,0.401,1.0,1.0,1.0,1.0
1219,854,0.772,0.492,1.0,1.0,1.0,1.0
656,883,0.738,0.516,1.0,0.56,1.0,1.0
269,78,0.32,0.0,0.5,0.35,1.0,0.6
7,172,0.45,0.0,1.0,1.0,0.4,0.6
403,672,0.51,0.0,1.0,1.0,1.0,0.6
925,24,0.446,0.0,1.0,0.56,0.4,1.0
1314,549,0.925,0.833,1.0,1.0,1.0,1.0
471,28,0.45,0.0,1.0,1.0,0.4,0.6
